row,column
6042,race
6045,race
6050,race
6061,race
6065,race
6069,race
6080,race
6089,race
6091,race
6093,race
6131,race
6144,race
6151,race
6181,race
6193,race
6203,race
6212,race
6229,race
6238,race
6252,race
6267,race
6268,race
6272,race
6275,race
6287,race
6299,race
6322,race
6334,race
6335,race
6347,race
6359,race
6378,race
6383,race
6386,race
6399,race
6421,race
6428,race
6437,race
6441,race
6452,race
6456,race
6460,race
6475,race
6490,race
6501,race
6509,race
6516,race
6528,race
6530,race
6534,race
6535,race
6542,race
6561,race
6565,race
6635,race
6648,race
6653,race
6656,race
6657,race
6669,race
6671,race
6683,race
6694,race
6697,race
6701,race
6715,race
6718,race
6721,race
6727,race
6739,race
6740,race
6761,race
6763,race
6771,race
6798,race
6802,race
6804,race
6807,race
6809,race
6856,race
6861,race
6894,race
6908,race
6921,race
6942,race
6946,race
6947,race
6948,race
6951,race
6961,race
6962,race
6969,race
6970,race
6973,race
6984,race
6997,race
6998,race
7003,race
7010,race
7011,race
7017,race
7030,race
7031,race
7053,race
7054,race
7066,race
7069,race
7098,race
7105,race
7127,race
7181,race
7198,race
7224,race
7230,race
7233,race
7234,race
7237,race
7274,race
7281,race
7294,race
7301,race
7304,race
7327,race
7333,race
7337,race
7346,race
7347,race
7380,race
7388,race
7393,race
7406,race
7425,race
7435,race
7436,race
7456,race
7469,race
7482,race
7513,race
7516,race
7517,race
7532,race
7544,race
7554,race
7566,race
7571,race
7582,race
7602,race
7634,race
7639,race
7643,race
7644,race
7646,race
7672,race
7675,race
7681,race
7685,race
7691,race
7693,race
7703,race
7729,race
7735,race
7741,race
7768,race
7788,race
7794,race
7800,race
7802,race
7822,race
7831,race
7840,race
7847,race
7849,race
7857,race
7864,race
7876,race
7881,race
7907,race
7911,race
7912,race
7913,race
7942,race
7949,race
7952,race
7953,race
7982,race
7994,race
7996,race
8007,race
8018,race
8022,race
8023,race
8024,race
8050,race
8061,race
8063,race
8069,race
8077,race
8089,race
8118,race
8134,race
8145,race
8173,race
8183,race
8186,race
8189,race
8197,race
8198,race
8209,race
8212,race
8246,race
8247,race
8265,race
8276,race
8279,race
8287,race
8291,race
8325,race
8329,race
8338,race
8347,race
8353,race
8370,race
8373,race
8379,race
8385,race
8393,race
8398,race
8399,race
8404,race
8412,race
8429,race
8435,race
8447,race
8467,race
8476,race
8477,race
8479,race
8496,race
8516,race
8522,race
8573,race
8597,race
8616,race
8622,race
8635,race
8647,race
8648,race
8653,race
8654,race
8688,race
8710,race
8721,race
8729,race
8735,race
8742,race
8757,race
8771,race
8796,race
8815,race
8822,race
8823,race
8845,race
8848,race
8883,race
8891,race
8901,race
8924,race
8937,race
8945,race
8964,race
8967,race
8973,race
8982,race
8986,race
8989,race
8998,race
8999,race
9015,race
9033,race
9038,race
9042,race
9046,race
9060,race
9063,race
9064,race
9065,race
9067,race
9075,race
9080,race
9085,race
9099,race
9120,race
9136,race
9154,race
9157,race
9159,race
9171,race
9199,race
9201,race
9210,race
9223,race
9241,race
9253,race
9263,race
9269,race
9308,race
9312,race
9314,race
9321,race
9324,race
9336,race
9355,race
9357,race
9360,race
9374,race
9410,race
9412,race
9427,race
9433,race
9454,race
9455,race
9478,race
9489,race
9494,race
9500,race
9502,race
9522,race
9538,race
9551,race
9614,race
9635,race
9637,race
9661,race
9672,race
9678,race
9692,race
9699,race
9706,race
9709,race
9718,race
9736,race
9756,race
9790,race
9842,race
9855,race
9872,race
9876,race
9882,race
9900,race
9916,race
9923,race
9925,race
9938,race
9940,race
9943,race
9954,race
9964,race
9975,race
9980,race
9984,race
9996,race
10004,race
10005,race
10012,race
10030,race
10049,race
10056,race
10065,race
10088,race
10102,race
10110,race
10114,race
10135,race
10142,race
10146,race
10151,race
10168,race
10178,race
10192,race
10195,race
10223,race
10233,race
10247,race
10257,race
10267,race
10268,race
10281,race
10283,race
10298,race
10311,race
10332,race
10342,race
10357,race
10359,race
10366,race
10369,race
10413,race
10422,race
10423,race
10429,race
10440,race
10454,race
10498,race
10534,race
10536,race
10543,race
10547,race
10550,race
10552,race
10558,race
10559,race
10562,race
10568,race
10577,race
10578,race
10582,race
10587,race
10602,race
10609,race
10617,race
10644,race
10658,race
10671,race
10690,race
10691,race
10704,race
10729,race
10754,race
10760,race
10766,race
10783,race
10788,race
10800,race
10812,race
10822,race
10823,race
10848,race
10859,race
10868,race
10876,race
10897,race
10914,race
10926,race
10932,race
10973,race
10981,race
10983,race
10993,race
10996,race
11000,race
11038,race
11080,race
11116,race
11128,race
11138,race
11139,race
11140,race
11143,race
11145,race
11147,race
11158,race
11163,race
11176,race
11179,race
11191,race
11194,race
11255,race
11256,race
11262,race
11267,race
11272,race
11274,race
11288,race
11294,race
11302,race
11313,race
11326,race
11343,race
11345,race
11352,race
11360,race
11362,race
11411,race
11413,race
11417,race
11419,race
11426,race
11429,race
11432,race
11442,race
11464,race
11475,race
11483,race
11490,race
11501,race
11534,race
11555,race
11564,race
11572,race
11574,race
11615,race
11624,race
11625,race
11626,race
11627,race
11628,race
11632,race
11633,race
11651,race
11681,race
11684,race
11699,race
11700,race
11730,race
11753,race
11759,race
11803,race
11807,race
11841,race
11842,race
11873,race
11883,race
11900,race
11909,race
11921,race
11936,race
11944,race
11960,race
11975,race
11985,race
11987,race
12003,race
12038,race
12042,race
12066,race
12075,race
12098,race
12116,race
12121,race
12133,race
12134,race
12138,race
12163,race
12170,race
12173,race
12175,race
12177,race
12185,race
12187,race
12193,race
12207,race
12225,race
12243,race
12250,race
12274,race
12278,race
12279,race
12284,race
12285,race
12291,race
12293,race
12296,race
12329,race
12341,race
12345,race
12349,race
12367,race
12369,race
12371,race
12387,race
12393,race
12395,race
12400,race
12417,race
12471,race
12487,race
12507,race
12512,race
12521,race
12527,race
12533,race
12537,race
12549,race
12553,race
12564,race
12576,race
12591,race
12595,race
12603,race
12610,race
12621,race
12656,race
12661,race
12664,race
12685,race
12691,race
12700,race
12718,race
12729,race
12749,race
12755,race
12756,race
12782,race
12791,race
12797,race
12802,race
12837,race
12839,race
12848,race
12849,race
12853,race
12861,race
12866,race
12927,race
12934,race
12935,race
12953,race
12954,race
12967,race
12987,race
12991,race
13003,race
13005,race
13007,race
13010,race
13012,race
13013,race
13017,race
13025,race
13026,race
13059,race
13080,race
13093,race
13119,race
13170,race
13190,race
13241,race
13243,race
13268,race
13271,race
13276,race
13278,race
13291,race
13299,race
13312,race
13346,race
13353,race
13357,race
13358,race
13361,race
13388,race
13406,race
13419,race
13421,race
13447,race
13464,race
13471,race
13480,race
13484,race
13485,race
13488,race
13492,race
13501,race
13505,race
13506,race
13511,race
13512,race
13523,race
13529,race
13534,race
13540,race
13544,race
13572,race
13619,race
13629,race
13630,race
13633,race
13634,race
13659,race
13663,race
13671,race
13676,race
13695,race
13705,race
13713,race
13715,race
13720,race
13730,race
13747,race
13751,race
13768,race
13776,race
13786,race
13815,race
13818,race
13825,race
13842,race
13843,race
13855,race
13858,race
13866,race
13867,race
13875,race
13899,race
13905,race
13908,race
13918,race
13919,race
13922,race
13972,race
13975,race
13985,race
14040,race
14044,race
14045,race
14053,race
14054,race
14075,race
14083,race
14098,race
14107,race
14119,race
14128,race
14130,race
14133,race
14138,race
14152,race
14162,race
14166,race
14167,race
14168,race
14175,race
14187,race
14189,race
14198,race
14200,race
14212,race
14224,race
14230,race
14233,race
14235,race
14236,race
14248,race
14299,race
14305,race
14321,race
14339,race
14347,race
14378,race
14410,race
14422,race
14427,race
14439,race
14473,race
14482,race
14501,race
14520,race
14552,race
14577,race
14587,race
14603,race
14619,race
14630,race
14663,race
14664,race
14676,race
14698,race
14705,race
14711,race
14715,race
14718,race
14738,race
14763,race
14767,race
14779,race
14788,race
14824,race
14829,race
14832,race
14844,race
14848,race
14871,race
14872,race
14880,race
14897,race
14901,race
14931,race
14962,race
14971,race
14991,race
15000,race
15005,race
15008,race
15009,race
15027,race
15030,race
15037,race
15042,race
15056,race
15057,race
15060,race
15062,race
15064,race
15080,race
15113,race
15131,race
15137,race
15146,race
15156,race
15160,race
15163,race
15193,race
15211,race
15217,race
15225,race
15226,race
15239,race
15240,race
15244,race
15257,race
15273,race
15274,race
15321,race
15324,race
15351,race
15352,race
15359,race
15363,race
15364,race
15367,race
15376,race
15399,race
15406,race
15417,race
15420,race
15431,race
15440,race
15454,race
15456,race
15461,race
15464,race
15473,race
15486,race
15489,race
15499,race
15508,race
15509,race
15518,race
15553,race
15556,race
15580,race
15620,race
15626,race
15628,race
15654,race
15674,race
15675,race
15698,race
15737,race
15740,race
15747,race
15760,race
15762,race
15763,race
15774,race
15778,race
15802,race
15817,race
15818,race
15821,race
15840,race
15893,race
15909,race
15953,race
15958,race
15967,race
16015,race
16040,race
16045,race
16078,race
16084,race
16085,race
16096,race
16103,race
16114,race
16123,race
16126,race
16133,race
16134,race
16152,race
16170,race
16191,race
16206,race
16208,race
16220,race
16222,race
16224,race
16239,race
16243,race
16260,race
16264,race
16270,race
16275,race
16310,race
16313,race
16321,race
16340,race
16341,race
16344,race
16345,race
16348,race
16355,race
16361,race
16375,race
16378,race
16386,race
16390,race
16404,race
16407,race
16409,race
16440,race
16449,race
16457,race
16459,race
16473,race
16474,race
16482,race
16502,race
16516,race
16517,race
16538,race
16545,race
16553,race
16554,race
16564,race
16574,race
16576,race
16577,race
16594,race
16596,race
16606,race
16627,race
16632,race
16640,race
16682,race
16687,race
16691,race
16708,race
16720,race
16723,race
16726,race
16727,race
16734,race
16735,race
16743,race
16749,race
16755,race
16757,race
16768,race
16784,race
16820,race
16831,race
16866,race
16869,race
16882,race
16884,race
16899,race
16920,race
16924,race
16954,race
16959,race
16964,race
16983,race
16985,race
16992,race
17004,race
17026,race
17049,race
17058,race
17082,race
17090,race
17097,race
17112,race
17120,race
17125,race
17135,race
17212,race
17229,race
17240,race
17242,race
17261,race
17263,race
17273,race
17280,race
17304,race
17315,race
17336,race
17353,race
17358,race
17370,race
17378,race
17383,race
17391,race
17403,race
17418,race
17422,race
17429,race
17449,race
17452,race
17453,race
17463,race
17475,race
17476,race
17494,race
17495,race
17500,race
17516,race
17520,race
17521,race
17524,race
17536,race
17540,race
17548,race
17566,race
17621,race
17628,race
17635,race
17665,race
17668,race
17671,race
17682,race
17685,race
17694,race
17710,race
17737,race
17745,race
17747,race
17748,race
17750,race
17752,race
17755,race
17757,race
17811,race
17816,race
17817,race
17818,race
17839,race
17855,race
17875,race
17880,race
17908,race
17934,race
17938,race
17943,race
17953,race
17959,race
17963,race
17978,race
17981,race
17991,race
17997,race
18023,race
18033,race
18038,race
18046,race
18050,race
18058,race
18072,race
18119,race
18121,race
18122,race
18144,race
18147,race
18175,race
18178,race
18181,race
18213,race
18215,race
18223,race
18228,race
18234,race
18243,race
18254,race
18262,race
18269,race
18272,race
18291,race
18311,race
18312,race
18343,race
18346,race
18357,race
18361,race
18373,race
18376,race
18389,race
18432,race
18457,race
18486,race
18496,race
18502,race
18509,race
18526,race
18530,race
18534,race
18542,race
18547,race
18549,race
18563,race
18576,race
18578,race
18590,race
18591,race
18613,race
18623,race
18642,race
18645,race
18654,race
18655,race
18684,race
18712,race
18713,race
18715,race
18716,race
18719,race
18751,race
18753,race
18795,race
18803,race
18813,race
18814,race
18823,race
18831,race
18852,race
18857,race
18864,race
18865,race
18867,race
18872,race
18893,race
18912,race
18916,race
18939,race
18955,race
18970,race
18973,race
18991,race
18992,race
18997,race
19006,race
19010,race
19018,race
19028,race
19046,race
19055,race
19063,race
19066,race
19068,race
19073,race
19090,race
19100,race
19104,race
19106,race
19142,race
19158,race
19162,race
19167,race
19177,race
19188,race
19196,race
19213,race
19220,race
19254,race
19260,race
19311,race
19333,race
19341,race
19350,race
19352,race
19367,race
19376,race
19380,race
19400,race
19417,race
19423,race
19440,race
19444,race
19448,race
19466,race
19476,race
19485,race
19489,race
19491,race
19492,race
19499,race
19504,race
19522,race
19530,race
19532,race
19562,race
19573,race
19588,race
19597,race
19631,race
19639,race
19658,race
19668,race
19670,race
19682,race
19692,race
19697,race
19713,race
19724,race
19725,race
19730,race
19735,race
19737,race
19750,race
19757,race
19766,race
19773,race
19780,race
19788,race
19825,race
19830,race
19831,race
19840,race
19847,race
19861,race
19862,race
19867,race
19875,race
19894,race
19916,race
19937,race
19938,race
19945,race
19953,race
19960,race
19968,race
19970,race
19980,race
19996,race
20002,race
20066,race
20069,race
20075,race
20077,race
20084,race
20100,race
20102,race
20107,race
20112,race
20126,race
20130,race
20132,race
20147,race
20161,race
20187,race
20190,race
20210,race
20219,race
20221,race
20256,race
20281,race
20308,race
20320,race
20343,race
20368,race
20371,race
20383,race
20392,race
20395,race
20407,race
20437,race
20450,race
20461,race
20474,race
20480,race
20487,race
20493,race
20496,race
20512,race
20533,race
20541,race
20546,race
20548,race
20558,race
20565,race
20566,race
20578,race
20590,race
20612,race
20623,race
20624,race
20645,race
20671,race
20672,race
20692,race
20698,race
20702,race
20712,race
20713,race
20738,race
20743,race
20766,race
20774,race
20791,race
20795,race
20804,race
20807,race
20809,race
20821,race
20828,race
20830,race
20843,race
20844,race
20862,race
20914,race
20917,race
20937,race
20955,race
20991,race
20999,race
21006,race
21007,race
21013,race
21015,race
21035,race
21047,race
21050,race
21058,race
21074,race
21078,race
21083,race
21093,race
21098,race
21138,race
21143,race
21155,race
21157,race
21160,race
21162,race
21169,race
21182,race
21190,race
21203,race
21262,race
21263,race
21273,race
21275,race
21278,race
21299,race
21305,race
21316,race
21318,race
21322,race
21356,race
21360,race
21379,race
21416,race
21425,race
21438,race
21460,race
21474,race
21479,race
21486,race
21490,race
21504,race
21547,race
21549,race
21560,race
21568,race
21581,race
21584,race
21588,race
21595,race
21606,race
21617,race
21645,race
21661,race
21678,race
21704,race
21705,race
21710,race
21717,race
21718,race
21719,race
21726,race
21740,race
21741,race
21747,race
21777,race
21781,race
21792,race
21796,race
21804,race
21844,race
21848,race
21849,race
21865,race
21868,race
21869,race
21872,race
21897,race
21929,race
21930,race
21931,race
21943,race
21946,race
21949,race
21951,race
21964,race
21966,race
21986,race
22014,race
22038,race
22053,race
22058,race
22074,race
22083,race
22086,race
22088,race
22098,race
22103,race
22107,race
22123,race
22129,race
22147,race
22159,race
22195,race
22197,race
22201,race
22214,race
22219,race
22231,race
22244,race
22257,race
22259,race
22262,race
22271,race
22282,race
22288,race
22314,race
22319,race
22346,race
22351,race
22352,race
22364,race
22381,race
22385,race
22392,race
22422,race
22425,race
22433,race
22442,race
22447,race
22473,race
22493,race
22510,race
22514,race
22525,race
22527,race
22553,race
22555,race
22565,race
22567,race
22592,race
22597,race
22608,race
22631,race
22644,race
22658,race
22674,race
22680,race
22697,race
22739,race
22746,race
22753,race
22792,race
22799,race
22809,race
22829,race
22830,race
22841,race
22876,race
22877,race
22882,race
22891,race
22893,race
22897,race
22906,race
22911,race
22913,race
22921,race
22924,race
22936,race
22939,race
22974,race
22997,race
23002,race
23005,race
23032,race
23042,race
23043,race
23050,race
23056,race
23090,race
23099,race
23125,race
23145,race
23150,race
23151,race
23164,race
23171,race
23173,race
23192,race
23201,race
23202,race
23204,race
23241,race
23293,race
23304,race
23305,race
23311,race
23327,race
23339,race
23344,race
23362,race
23363,race
23364,race
23376,race
23382,race
23383,race
23404,race
23408,race
23410,race
23423,race
23438,race
23444,race
23455,race
23460,race
23462,race
23474,race
23485,race
23508,race
23516,race
23517,race
23530,race
23543,race
23546,race
23555,race
23559,race
23564,race
23565,race
23570,race
23575,race
23577,race
23587,race
23592,race
23611,race
23626,race
23638,race
23641,race
23647,race
23656,race
23680,race
23685,race
23692,race
23707,race
23712,race
23720,race
23736,race
23750,race
23764,race
23766,race
23769,race
23789,race
23799,race
23802,race
23814,race
23823,race
23833,race
23847,race
23851,race
23871,race
23893,race
23909,race
23914,race
23928,race
23933,race
23934,race
23938,race
23943,race
23963,race
23964,race
23998,race
23999,race
24002,race
24012,race
24014,race
24126,race
24130,race
24141,race
24157,race
24161,race
24175,race
24179,race
24180,race
24188,race
24199,race
24206,race
24231,race
24240,race
24252,race
24254,race
24255,race
24284,race
24289,race
24305,race
24318,race
24319,race
24328,race
24336,race
24367,race
24372,race
24376,race
24381,race
24396,race
24410,race
24415,race
24419,race
24421,race
24433,race
24460,race
24470,race
24490,race
24543,race
24561,race
24606,race
24629,race
24637,race
24638,race
24639,race
24670,race
24677,race
24706,race
24718,race
24734,race
24780,race
24787,race
24796,race
24798,race
24806,race
24810,race
24812,race
24813,race
24815,race
24818,race
24827,race
24835,race
24846,race
24847,race
24858,race
24864,race
24870,race
24892,race
24909,race
24939,race
24943,race
24951,race
24952,race
24960,race
24963,race
24969,race
24990,race
25010,race
25011,race
25030,race
25038,race
25040,race
25077,race
25081,race
25101,race
25103,race
25147,race
25159,race
25163,race
25166,race
25176,race
25189,race
25207,race
25208,race
25212,race
25233,race
25249,race
25252,race
25260,race
25263,race
25296,race
25302,race
25319,race
25359,race
25372,race
25383,race
25387,race
25404,race
25412,race
25420,race
25424,race
25426,race
25442,race
25461,race
25466,race
25473,race
25480,race
25485,race
25498,race
25507,race
25524,race
25558,race
25572,race
25622,race
25623,race
25628,race
25631,race
25637,race
25638,race
25643,race
25653,race
25665,race
25680,race
25685,race
25712,race
25714,race
25720,race
25728,race
25729,race
25762,race
25768,race
25792,race
25801,race
25803,race
25807,race
25831,race
25835,race
25841,race
25847,race
25878,race
25881,race
25891,race
25910,race
25924,race
25943,race
25947,race
25948,race
25949,race
25961,race
25997,race
26009,race
26012,race
26017,race
26028,race
26081,race
26087,race
26104,race
26121,race
26126,race
26130,race
26145,race
26147,race
26155,race
26162,race
26176,race
26182,race
26188,race
26195,race
26205,race
26232,race
26247,race
26253,race
26269,race
26287,race
26290,race
26294,race
26295,race
26296,race
26298,race
26326,race
26329,race
26334,race
26361,race
26373,race
26376,race
26381,race
26382,race
26390,race
26396,race
26399,race
26401,race
26426,race
26436,race
26447,race
26457,race
26466,race
26478,race
26488,race
26536,race
26553,race
26559,race
26569,race
26574,race
26584,race
26585,race
26589,race
26595,race
26606,race
26608,race
26614,race
26616,race
26623,race
26636,race
26650,race
26675,race
26682,race
26695,race
26709,race
26730,race
26731,race
26743,race
26752,race
26753,race
26762,race
26782,race
26786,race
26793,race
26800,race
26810,race
26826,race
26827,race
26831,race
26832,race
26849,race
26855,race
26867,race
26890,race
26896,race
26901,race
26905,race
26936,race
26940,race
26953,race
26962,race
26967,race
26968,race
26983,race
27003,race
27017,race
27023,race
27026,race
27029,race
27038,race
27048,race
27075,race
27084,race
27087,race
27099,race
27100,race
27103,race
27104,race
27105,race
27107,race
27118,race
27121,race
27123,race
27130,race
27135,race
27153,race
27168,race
27175,race
27179,race
27193,race
27199,race
27201,race
27206,race
27221,race
27223,race
27226,race
27229,race
27238,race
27258,race
27293,race
27294,race
27296,race
27310,race
27311,race
27316,race
27362,race
27368,race
27369,race
27384,race
27385,race
27400,race
27413,race
27416,race
27417,race
27438,race
27440,race
27443,race
27445,race
27504,race
27505,race
27514,race
27522,race
27533,race
27538,race
27561,race
27580,race
27611,race
27651,race
27687,race
27690,race
27703,race
27716,race
27743,race
27745,race
27772,race
27793,race
27795,race
27806,race
27816,race
27836,race
27838,race
27848,race
27855,race
27857,race
27867,race
27872,race
27881,race
27882,race
27900,race
27913,race
27945,race
27955,race
27971,race
27975,race
27990,race
27995,race
27996,race
28008,race
28011,race
28017,race
28022,race
28026,race
28057,race
28059,race
28060,race
28072,race
28076,race
28099,race
28100,race
28106,race
28112,race
28120,race
28148,race
28165,race
28178,race
28183,race
28184,race
28186,race
28218,race
28231,race
28238,race
28240,race
28249,race
28273,race
28282,race
28299,race
28306,race
28308,race
28311,race
28334,race
28336,race
28348,race
28402,race
28431,race
28447,race
28454,race
28486,race
28497,race
28504,race
28505,race
28507,race
28511,race
28514,race
28517,race
28522,race
28528,race
28537,race
28553,race
28557,race
28572,race
28597,race
28602,race
28620,race
28634,race
28646,race
28654,race
28656,race
28659,race
28680,race
28692,race
28717,race
28751,race
28795,race
28802,race
28820,race
28828,race
28833,race
28859,race
28862,race
28866,race
28869,race
28873,race
28895,race
28897,race
28898,race
28900,race
28902,race
28909,race
28920,race
28921,race
28945,race
28947,race
28953,race
28958,race
28970,race
28993,race
29003,race
29015,race
29016,race
29017,race
29021,race
29031,race
29033,race
29034,race
29041,race
29049,race
29052,race
29053,race
29115,race
29123,race
29138,race
29143,race
29161,race
29193,race
29194,race
29205,race
29206,race
29207,race
29217,race
29247,race
29248,race
29254,race
29263,race
29268,race
29270,race
29272,race
29280,race
29288,race
29295,race
29296,race
29301,race
29321,race
29341,race
29346,race
29368,race
29376,race
29381,race
29387,race
29391,race
29405,race
29408,race
29410,race
29421,race
29427,race
29436,race
29458,race
29475,race
29492,race
29510,race
29532,race
29545,race
29566,race
29617,race
29621,race
29625,race
29627,race
29635,race
29636,race
29637,race
29646,race
29659,race
29664,race
29691,race
29698,race
29705,race
29718,race
29731,race
29737,race
29746,race
29748,race
29749,race
29756,race
29765,race
29773,race
29778,race
29790,race
29793,race
29797,race
29831,race
29834,race
29836,race
29838,race
29839,race
29841,race
29854,race
29879,race
29883,race
29894,race
29903,race
29920,race
29931,race
29935,race
29938,race
29941,race
29970,race
29987,race
29995,race
30011,race
30022,race
30030,race
30062,race
30064,race
30073,race
30083,race
30089,race
30091,race
30106,race
30113,race
30116,race
30120,race
30150,race
30161,race
0,hours-per-week
4,hours-per-week
12,hours-per-week
19,hours-per-week
25,hours-per-week
27,hours-per-week
29,hours-per-week
32,hours-per-week
49,hours-per-week
74,hours-per-week
75,hours-per-week
87,hours-per-week
89,hours-per-week
92,hours-per-week
98,hours-per-week
108,hours-per-week
112,hours-per-week
114,hours-per-week
117,hours-per-week
128,hours-per-week
129,hours-per-week
136,hours-per-week
137,hours-per-week
138,hours-per-week
140,hours-per-week
149,hours-per-week
151,hours-per-week
174,hours-per-week
177,hours-per-week
182,hours-per-week
187,hours-per-week
188,hours-per-week
189,hours-per-week
195,hours-per-week
199,hours-per-week
209,hours-per-week
211,hours-per-week
216,hours-per-week
218,hours-per-week
226,hours-per-week
230,hours-per-week
233,hours-per-week
241,hours-per-week
248,hours-per-week
249,hours-per-week
257,hours-per-week
258,hours-per-week
263,hours-per-week
269,hours-per-week
274,hours-per-week
278,hours-per-week
289,hours-per-week
292,hours-per-week
297,hours-per-week
301,hours-per-week
306,hours-per-week
315,hours-per-week
337,hours-per-week
351,hours-per-week
354,hours-per-week
356,hours-per-week
367,hours-per-week
369,hours-per-week
370,hours-per-week
376,hours-per-week
378,hours-per-week
394,hours-per-week
397,hours-per-week
404,hours-per-week
419,hours-per-week
423,hours-per-week
427,hours-per-week
430,hours-per-week
440,hours-per-week
442,hours-per-week
456,hours-per-week
459,hours-per-week
460,hours-per-week
462,hours-per-week
472,hours-per-week
479,hours-per-week
484,hours-per-week
487,hours-per-week
508,hours-per-week
518,hours-per-week
519,hours-per-week
523,hours-per-week
533,hours-per-week
535,hours-per-week
537,hours-per-week
542,hours-per-week
546,hours-per-week
563,hours-per-week
564,hours-per-week
571,hours-per-week
616,hours-per-week
625,hours-per-week
637,hours-per-week
643,hours-per-week
649,hours-per-week
651,hours-per-week
668,hours-per-week
671,hours-per-week
677,hours-per-week
682,hours-per-week
683,hours-per-week
696,hours-per-week
697,hours-per-week
698,hours-per-week
708,hours-per-week
711,hours-per-week
712,hours-per-week
723,hours-per-week
743,hours-per-week
746,hours-per-week
756,hours-per-week
759,hours-per-week
761,hours-per-week
779,hours-per-week
792,hours-per-week
808,hours-per-week
811,hours-per-week
826,hours-per-week
828,hours-per-week
840,hours-per-week
843,hours-per-week
844,hours-per-week
884,hours-per-week
889,hours-per-week
892,hours-per-week
893,hours-per-week
898,hours-per-week
904,hours-per-week
912,hours-per-week
914,hours-per-week
918,hours-per-week
928,hours-per-week
929,hours-per-week
932,hours-per-week
933,hours-per-week
939,hours-per-week
940,hours-per-week
949,hours-per-week
951,hours-per-week
955,hours-per-week
984,hours-per-week
988,hours-per-week
989,hours-per-week
1001,hours-per-week
1006,hours-per-week
1015,hours-per-week
1018,hours-per-week
1060,hours-per-week
1072,hours-per-week
1083,hours-per-week
1088,hours-per-week
1090,hours-per-week
1099,hours-per-week
1112,hours-per-week
1135,hours-per-week
1152,hours-per-week
1190,hours-per-week
1193,hours-per-week
1200,hours-per-week
1202,hours-per-week
1208,hours-per-week
1224,hours-per-week
1233,hours-per-week
1238,hours-per-week
1241,hours-per-week
1244,hours-per-week
1288,hours-per-week
1313,hours-per-week
1316,hours-per-week
1317,hours-per-week
1319,hours-per-week
1327,hours-per-week
1331,hours-per-week
1332,hours-per-week
1336,hours-per-week
1338,hours-per-week
1352,hours-per-week
1358,hours-per-week
1362,hours-per-week
1379,hours-per-week
1384,hours-per-week
1387,hours-per-week
1390,hours-per-week
1392,hours-per-week
1396,hours-per-week
1400,hours-per-week
1402,hours-per-week
1408,hours-per-week
1446,hours-per-week
1449,hours-per-week
1451,hours-per-week
1454,hours-per-week
1457,hours-per-week
1467,hours-per-week
1476,hours-per-week
1482,hours-per-week
1508,hours-per-week
1511,hours-per-week
1513,hours-per-week
1514,hours-per-week
1515,hours-per-week
1516,hours-per-week
1517,hours-per-week
1522,hours-per-week
1524,hours-per-week
1526,hours-per-week
1554,hours-per-week
1592,hours-per-week
1608,hours-per-week
1609,hours-per-week
1612,hours-per-week
1616,hours-per-week
1617,hours-per-week
1630,hours-per-week
1638,hours-per-week
1641,hours-per-week
1647,hours-per-week
1673,hours-per-week
1674,hours-per-week
1702,hours-per-week
1709,hours-per-week
1723,hours-per-week
1724,hours-per-week
1731,hours-per-week
1732,hours-per-week
1734,hours-per-week
1735,hours-per-week
1745,hours-per-week
1757,hours-per-week
1759,hours-per-week
1781,hours-per-week
1784,hours-per-week
1788,hours-per-week
1790,hours-per-week
1793,hours-per-week
1794,hours-per-week
1811,hours-per-week
1812,hours-per-week
1820,hours-per-week
1832,hours-per-week
1852,hours-per-week
1857,hours-per-week
1861,hours-per-week
1864,hours-per-week
1870,hours-per-week
1871,hours-per-week
1881,hours-per-week
1895,hours-per-week
1899,hours-per-week
1901,hours-per-week
1910,hours-per-week
1914,hours-per-week
1922,hours-per-week
1923,hours-per-week
1931,hours-per-week
1939,hours-per-week
1943,hours-per-week
1948,hours-per-week
1949,hours-per-week
1951,hours-per-week
1963,hours-per-week
1990,hours-per-week
1993,hours-per-week
2010,hours-per-week
2011,hours-per-week
2014,hours-per-week
2017,hours-per-week
2027,hours-per-week
2032,hours-per-week
2036,hours-per-week
2057,hours-per-week
2059,hours-per-week
2061,hours-per-week
2079,hours-per-week
2090,hours-per-week
2092,hours-per-week
2105,hours-per-week
2117,hours-per-week
2122,hours-per-week
2142,hours-per-week
2151,hours-per-week
2169,hours-per-week
2184,hours-per-week
2189,hours-per-week
2190,hours-per-week
2192,hours-per-week
2193,hours-per-week
2197,hours-per-week
2209,hours-per-week
2217,hours-per-week
2221,hours-per-week
2222,hours-per-week
2224,hours-per-week
2225,hours-per-week
2226,hours-per-week
2227,hours-per-week
2228,hours-per-week
2229,hours-per-week
2235,hours-per-week
2240,hours-per-week
2246,hours-per-week
2252,hours-per-week
2254,hours-per-week
2256,hours-per-week
2258,hours-per-week
2265,hours-per-week
2268,hours-per-week
2270,hours-per-week
2271,hours-per-week
2283,hours-per-week
2289,hours-per-week
2290,hours-per-week
2305,hours-per-week
2310,hours-per-week
2314,hours-per-week
2330,hours-per-week
2333,hours-per-week
2334,hours-per-week
2340,hours-per-week
2341,hours-per-week
2373,hours-per-week
2378,hours-per-week
2379,hours-per-week
2383,hours-per-week
2384,hours-per-week
2389,hours-per-week
2394,hours-per-week
2397,hours-per-week
2406,hours-per-week
2414,hours-per-week
2418,hours-per-week
2439,hours-per-week
