Index,Date,Open,High,Low,Close,Adj Close,Volume
NYA,10047.0,7687.419922,7733.77002,7687.419922,7692.990234,7692.990234,2268340000.0
NYA,10048.0,7692.990234,7700.240234,7644.689941,7645.279785,7645.279785,2374690000.0
NYA,10049.0,7645.470215,7760.02002,7645.470215,7756.540039,7756.540039,2614830000.0
NYA,10050.0,7756.540039,7767.089844,7739.470215,7760.850098,7760.850098,2125580000.0
NYA,10051.0,7760.77002,7767.810059,7733.720215,7759.240234,7759.240234,2325840000.0
NYA,10052.0,7759.240234,7817.149902,7759.240234,7775.850098,7775.850098,2110740000.0
NYA,10053.0,7775.640137,7779.220215,7710.040039,7731.279785,7731.279785,2093830000.0
NYA,10054.0,7731.279785,7780.169922,7720.450195,7743.430176,7743.430176,2178300000.0
NYA,10055.0,7743.430176,7780.549805,7738.120117,7762.600098,7762.600098,1896290000.0
NYA,10056.0,7762.629883,7807.870117,7762.629883,7790.990234,7790.990234,1876550000.0
NYA,10057.0,7790.990234,7851.140137,7782.720215,7825.0,7825.0,2390020000.0
NYA,10058.0,7825.009766,7867.589844,7825.009766,7852.180176,7852.180176,2145520000.0
NYA,10059.0,7852.180176,7852.600098,7803.470215,7815.709961,7815.709961,2180590000.0
NYA,10060.0,7815.75,7855.779785,7811.410156,7814.0,7814.0,2584190000.0
NYA,10061.0,7814.0,7836.200195,7775.919922,7778.589844,7778.589844,2208810000.0
NYA,10062.0,7778.589844,7796.220215,7765.689941,7777.27002,7777.27002,1996690000.0
NYA,10063.0,7777.27002,7832.459961,7777.27002,7806.75,7806.75,2065170000.0
NYA,10064.0,7806.700195,7834.040039,7806.700195,7833.77002,7833.77002,1888500000.0
NYA,10065.0,7833.799805,7845.640137,7824.200195,7841.899902,7841.899902,1285810000.0
NYA,10066.0,7841.890137,7851.180176,7767.850098,7767.850098,7767.850098,1540470000.0
NYA,10067.0,7767.850098,7806.470215,7767.850098,7795.759766,7795.759766,1422360000.0
NYA,10068.0,7795.75,7815.819824,7788.02002,7788.140137,7788.140137,1382540000.0
NYA,10069.0,7788.109863,7788.109863,7736.669922,7753.950195,7753.950195,1443500000.0
NYA,10070.0,7753.970215,7916.470215,7753.970215,7912.410156,7912.410156,2554570000.0
NYA,10071.0,7912.399902,7967.060059,7911.120117,7962.939941,7962.939941,2515330000.0
NYA,10072.0,7962.939941,7965.930176,7928.589844,7944.060059,7944.060059,2433340000.0
NYA,10073.0,7944.060059,8036.990234,7944.060059,8031.660156,8031.660156,2446560000.0
NYA,10074.0,8031.689941,8055.580078,8026.02002,8053.419922,8053.419922,2301490000.0
NYA,10075.0,8053.419922,8053.419922,7993.790039,8030.589844,8030.589844,2373080000.0
NYA,10076.0,8030.589844,8068.169922,8027.379883,8063.509766,8063.509766,2406130000.0
NYA,10077.0,8063.47998,8064.700195,8003.47998,8008.089844,8008.089844,2318350000.0
NYA,10078.0,8008.200195,8026.560059,7998.890137,8025.939941,8025.939941,2206510000.0
NYA,10079.0,8025.930176,8025.930176,7964.649902,7992.600098,7992.600098,2179970000.0
NYA,10080.0,7992.560059,7992.560059,7915.529785,7953.009766,7953.009766,2233200000.0
NYA,10081.0,7953.629883,8028.919922,7953.629883,8018.220215,8018.220215,2444020000.0
NYA,10082.0,8018.220215,8018.890137,7901.399902,7902.27002,7902.27002,2845810000.0
NYA,10083.0,7902.379883,7968.589844,7902.379883,7953.919922,7953.919922,2256070000.0
NYA,10084.0,7953.919922,7992.540039,7951.700195,7973.02002,7973.02002,2608720000.0
NYA,10085.0,7973.02002,8009.180176,7943.169922,7969.490234,7969.490234,2617060000.0
NYA,10086.0,7969.490234,8051.709961,7969.490234,8044.0,8044.0,2856780000.0
NYA,10087.0,8044.089844,8118.040039,8043.120117,8096.140137,8096.140137,2623620000.0
NYA,10088.0,8096.140137,8117.600098,8091.990234,8105.25,8105.25,2282730000.0
NYA,10089.0,8105.25,8130.189941,8084.47998,8106.549805,8106.549805,2708310000.0
NYA,10090.0,8106.450195,8126.870117,8091.720215,8112.220215,8112.220215,2589410000.0
NYA,10091.0,8112.220215,8112.220215,8021.660156,8038.0,8038.0,2565300000.0
NYA,10092.0,8037.950195,8037.950195,7968.779785,8001.399902,8001.399902,2282210000.0
NYA,10093.0,8001.410156,8025.350098,7996.240234,8019.870117,8019.870117,2132360000.0
NYA,10094.0,8019.890137,8019.890137,7925.850098,7932.5,7932.5,2366370000.0
NYA,10095.0,7932.5,7978.629883,7912.720215,7974.910156,7974.910156,2456860000.0
NYA,10096.0,7974.910156,8041.040039,7974.910156,7980.169922,7980.169922,2441920000.0
NYA,10097.0,7980.169922,7996.560059,7922.149902,7980.0,7980.0,2290050000.0
NYA,10098.0,7980.0,7980.0,7927.47998,7947.799805,7947.799805,1850080000.0
NYA,10099.0,7947.819824,8031.529785,7928.549805,8021.569824,8021.569824,2437940000.0
NYA,10100.0,8021.540039,8046.399902,7978.120117,8019.759766,8019.759766,2317590000.0
NYA,10101.0,8019.759766,8086.759766,8019.759766,8086.740234,8086.740234,2251490000.0
NYA,10102.0,8086.759766,8100.439941,8070.339844,8092.419922,8092.419922,2128260000.0
NYA,10103.0,8092.27002,8129.569824,8075.379883,8082.660156,8082.660156,2104320000.0
NYA,10104.0,8082.640137,8131.720215,8081.740234,8128.200195,8128.200195,2222380000.0
NYA,10105.0,8128.189941,8137.830078,8091.890137,8107.759766,8107.759766,2144210000.0
NYA,10106.0,8107.759766,8140.5,8106.529785,8126.029785,8126.029785,1933010000.0
NYA,10107.0,8126.029785,8156.279785,8126.029785,8139.669922,8139.669922,1975320000.0
NYA,10108.0,8139.640137,8139.640137,8046.97998,8060.609863,8060.609863,2370860000.0
NYA,10109.0,8060.450195,8133.660156,8060.450195,8130.629883,8130.629883,2308320000.0
NYA,10110.0,8130.629883,8130.629883,8082.450195,8126.529785,8126.529785,2494590000.0
NYA,10111.0,8126.529785,8165.049805,8096.25,8119.910156,8119.910156,2152950000.0
NYA,10112.0,8119.910156,8131.200195,8054.02002,8067.439941,8067.439941,2280190000.0
NYA,10113.0,8020.459961,8031.22998,7990.209961,8017.359863,8017.359863,2268050000.0
NYA,10114.0,8017.319824,8033.319824,7963.339844,8026.089844,8026.089844,2442870000.0
NYA,10115.0,8026.089844,8062.680176,8007.819824,8007.830078,8007.830078,2140110000.0
NYA,10116.0,8007.790039,8084.549805,8000.700195,8079.240234,8079.240234,2123450000.0
NYA,10117.0,8079.240234,8126.390137,8079.240234,8114.109863,8114.109863,2070330000.0
NYA,10118.0,8114.100098,8200.519531,8109.040039,8197.599609,8197.599609,2165270000.0
NYA,10119.0,8197.639648,8242.360352,8189.310059,8236.69043,8236.69043,2293000000.0
NYA,10120.0,8236.700195,8281.200195,8236.700195,8261.919922,8261.919922,2292180000.0
NYA,10121.0,8262.129883,8282.290039,8257.55957,8271.610352,8271.610352,2549620000.0
NYA,10122.0,8271.580078,8290.19043,8250.980469,8255.639648,8255.639648,1976830000.0
NYA,10123.0,8255.639648,8273.5,8194.929688,8199.839844,8199.839844,2147370000.0
NYA,10124.0,8199.839844,8259.919922,8198.700195,8255.879883,8255.879883,2039810000.0
NYA,10125.0,8255.80957,8255.80957,8204.389648,8227.040039,8227.040039,1980940000.0
NYA,10126.0,8227.030273,8265.700195,8216.980469,8252.389648,8252.389648,2326070000.0
NYA,10127.0,8252.379883,8252.379883,8216.769531,8232.019531,8232.019531,2029700000.0
NYA,10128.0,8232.019531,8250.349609,8169.27002,8175.720215,8175.720215,2148580000.0
NYA,10129.0,8175.720215,8258.05957,8175.720215,8249.379883,8249.379883,2143540000.0
NYA,10130.0,8249.379883,8321.980469,8246.889648,8271.790039,8271.790039,2294560000.0
NYA,10131.0,8271.860352,8271.860352,8223.240234,8233.200195,8233.200195,2236710000.0
NYA,10132.0,8233.230469,8326.379883,8233.230469,8269.650391,8269.650391,2494080000.0
NYA,10133.0,8269.650391,8330.339844,8265.019531,8324.75,8324.75,2147660000.0
NYA,10134.0,8324.759766,8374.030273,8324.669922,8369.169922,8369.169922,2420020000.0
NYA,10135.0,8369.169922,8369.169922,8317.379883,8359.820313,8359.820313,2281680000.0
NYA,10136.0,8359.709961,8380.240234,8265.049805,8270.650391,8270.650391,2082470000.0
NYA,10137.0,8270.679688,8307.799805,8268.0,8283.080078,8283.080078,1898320000.0
NYA,10138.0,8282.790039,8308.849609,8198.549805,8214.459961,8214.459961,2232880000.0
NYA,10139.0,8214.459961,8233.469727,8207.150391,8220.549805,8220.549805,1938100000.0
NYA,10140.0,8220.55957,8234.0,8183.430176,8227.950195,8227.950195,1891940000.0
NYA,10141.0,8227.94043,8269.419922,8223.419922,8242.150391,8242.150391,1794650000.0
NYA,10142.0,8242.129883,8392.900391,8242.129883,8389.44043,8389.44043,2595440000.0
NYA,10143.0,8389.429688,8431.25,8371.389648,8431.25,8431.25,2447310000.0
NYA,10144.0,8431.219727,8458.830078,8390.639648,8422.129883,8422.129883,2512920000.0
NYA,10145.0,8422.240234,8478.490234,8422.240234,8461.05957,8461.05957,2392630000.0
NYA,10146.0,8461.05957,8461.05957,8414.530273,8440.589844,8440.589844,2117330000.0
NYA,10147.0,8440.570313,8462.990234,8390.959961,8405.919922,8405.919922,2366380000.0
NYA,10148.0,8405.94043,8464.269531,8405.94043,8429.860352,8429.860352,2502690000.0
NYA,10149.0,8429.740234,8469.980469,8358.360352,8440.5,8440.5,2772010000.0
NYA,10150.0,8440.5,8491.889648,8438.019531,8471.429688,8471.429688,2419920000.0
NYA,10151.0,8471.429688,8524.230469,8456.490234,8461.75,8461.75,2437040000.0
NYA,10152.0,8461.929688,8541.799805,8461.929688,8541.799805,8541.799805,2403470000.0
NYA,10153.0,8541.759766,8541.799805,8471.320313,8497.230469,8497.230469,2395230000.0
NYA,10154.0,8497.389648,8538.240234,8497.389648,8531.610352,8531.610352,2431450000.0
NYA,10155.0,8531.620117,8634.879883,8531.620117,8632.94043,8632.94043,2294760000.0
NYA,10156.0,8632.94043,8634.400391,8606.280273,8623.219727,8623.219727,2151300000.0
NYA,10157.0,8623.219727,8651.740234,8619.379883,8646.959961,8646.959961,2157290000.0
NYA,10158.0,8646.959961,8646.959961,8598.0,8631.589844,8631.589844,2268550000.0
NYA,10159.0,8631.419922,8633.700195,8520.589844,8526.740234,8526.740234,2531520000.0
NYA,10160.0,8526.759766,8526.759766,8408.549805,8411.259766,8411.259766,2567970000.0
NYA,10161.0,8411.25,8411.25,8320.820313,8378.209961,8378.209961,2505660000.0
NYA,10162.0,8378.209961,8416.169922,8353.120117,8387.570313,8387.570313,2386210000.0
NYA,10163.0,8387.570313,8387.570313,8174.790039,8199.379883,8199.379883,2830200000.0
NYA,10164.0,8199.379883,8239.040039,8148.0,8148.180176,8148.180176,2537490000.0
NYA,10165.0,8148.149902,8200.650391,8093.919922,8176.060059,8176.060059,2982300000.0
NYA,10166.0,8176.009766,8176.009766,8018.049805,8094.799805,8094.799805,2773010000.0
NYA,10167.0,8094.799805,8204.30957,8094.290039,8094.959961,8094.959961,2605250000.0
NYA,10168.0,8094.640137,8105.009766,7974.839844,8062.930176,8062.930176,2999030000.0
NYA,10169.0,8063.109863,8188.640137,8063.109863,8187.399902,8187.399902,2372730000.0
NYA,10170.0,8187.419922,8243.740234,8186.569824,8241.150391,8241.150391,1814020000.0
NYA,10171.0,8241.150391,8241.150391,8110.779785,8110.990234,8110.990234,2176190000.0
NYA,10172.0,8110.990234,8189.109863,8110.990234,8189.109863,8189.109863,2692160000.0
NYA,10173.0,8189.109863,8270.879883,8155.009766,8270.879883,8270.879883,2360160000.0
NYA,10174.0,8270.889648,8316.44043,8260.540039,8305.25,8305.25,2295540000.0
NYA,10175.0,8305.219727,8305.219727,8144.52002,8145.529785,8145.529785,2313470000.0
NYA,10176.0,8145.700195,8155.52002,8040.040039,8100.709961,8100.709961,2697650000.0
NYA,10177.0,8100.77002,8141.490234,8036.040039,8037.060059,8037.060059,2644170000.0
NYA,10178.0,8037.080078,8037.080078,7837.299805,7992.490234,7992.490234,3543790000.0
NYA,10179.0,7992.5,8038.109863,7948.390137,7965.319824,7965.319824,2214000000.0
NYA,10180.0,7965.290039,7982.390137,7855.02002,7855.439941,7855.439941,2247010000.0
NYA,10181.0,7855.459961,7858.209961,7708.109863,7719.779785,7719.779785,3215770000.0
NYA,10182.0,7719.779785,7798.299805,7712.279785,7780.330078,7780.330078,2667990000.0
NYA,10183.0,7780.330078,7990.549805,7780.330078,7976.450195,7976.450195,2775480000.0
NYA,10184.0,7976.450195,7976.450195,7901.859863,7933.859863,7933.859863,2783960000.0
NYA,10185.0,7933.879883,7955.600098,7833.859863,7850.22998,7850.22998,2517200000.0
NYA,10186.0,7850.290039,7914.700195,7846.109863,7860.359863,7860.359863,2232950000.0
NYA,10187.0,7860.279785,7984.580078,7860.279785,7953.459961,7953.459961,2361230000.0
NYA,10188.0,7953.569824,7953.569824,7895.189941,7920.319824,7920.319824,2148180000.0
NYA,10189.0,7920.220215,7965.649902,7889.839844,7924.620117,7924.620117,0.0
NYA,10190.0,7924.620117,7967.359863,7916.290039,7966.790039,7966.790039,1878580000.0
NYA,10191.0,7966.790039,7978.390137,7883.680176,7886.47998,7886.47998,2203130000.0
NYA,10192.0,7886.5,7931.580078,7880.290039,7929.700195,7929.700195,2085490000.0
NYA,10193.0,7929.709961,8138.859863,7929.709961,8138.859863,8138.859863,2621250000.0
NYA,10194.0,8138.839844,8192.280273,8138.839844,8169.069824,8169.069824,3049560000.0
NYA,10195.0,8169.069824,8241.919922,8169.069824,8241.509766,8241.509766,1114470000.0
NYA,10196.0,8241.509766,8241.509766,8119.950195,8163.939941,8163.939941,2165070000.0
NYA,10197.0,8163.850098,8220.230469,8163.850098,8197.839844,8197.839844,2009160000.0
NYA,10198.0,8197.80957,8218.629883,8142.959961,8155.049805,8155.049805,1988150000.0
NYA,10199.0,8154.939941,8210.860352,8154.939941,8175.180176,8175.180176,1854590000.0
NYA,10200.0,8175.180176,8211.69043,8126.319824,8206.280273,8206.280273,2310850000.0
NYA,10201.0,8206.269531,8206.269531,8105.040039,8113.180176,8113.180176,2250450000.0
NYA,10202.0,8113.060059,8113.060059,7986.950195,7991.850098,7991.850098,2545760000.0
NYA,10203.0,7992.02002,7992.02002,7897.890137,7950.069824,7950.069824,2467120000.0
NYA,10204.0,7950.069824,7950.069824,7879.419922,7892.870117,7892.870117,2146410000.0
NYA,10205.0,7892.879883,7926.279785,7824.410156,7898.359863,7898.359863,2481750000.0
NYA,10206.0,7898.390137,8088.089844,7898.390137,8076.649902,8076.649902,2701980000.0
NYA,10207.0,8076.689941,8101.649902,8007.509766,8007.529785,8007.529785,2345580000.0
NYA,10208.0,8007.589844,8022.640137,7944.419922,7953.140137,7953.140137,2704090000.0
NYA,10209.0,7953.149902,8108.640137,7953.149902,8099.939941,8099.939941,2312720000.0
NYA,10210.0,8099.939941,8168.009766,8082.47998,8149.77002,8149.77002,2563930000.0
NYA,10211.0,8149.759766,8190.22998,8104.97998,8164.259766,8164.259766,2667710000.0
NYA,10212.0,8164.27002,8231.019531,8134.910156,8144.859863,8144.859863,2776710000.0
NYA,10213.0,8144.859863,8264.110352,8144.859863,8254.980469,8254.980469,2480420000.0
NYA,10214.0,8255.019531,8255.019531,8228.25,8242.120117,8242.120117,2461300000.0
NYA,10215.0,8242.230469,8242.230469,8158.620117,8206.099609,8206.099609,2527690000.0
NYA,10216.0,8206.110352,8288.519531,8206.110352,8259.910156,8259.910156,2610750000.0
NYA,10217.0,8259.910156,8283.709961,8206.620117,8262.44043,8262.44043,2728440000.0
NYA,10218.0,8262.469727,8356.070313,8240.089844,8270.919922,8270.919922,2530970000.0
NYA,10219.0,8270.790039,8270.790039,8223.080078,8238.530273,8238.530273,2045660000.0
NYA,10220.0,8238.55957,8282.660156,8196.070313,8210.19043,8210.19043,2457840000.0
NYA,10221.0,8210.290039,8294.69043,8187.790039,8192.629883,8192.629883,2555180000.0
NYA,10222.0,8192.610352,8213.070313,8152.0,8209.780273,8209.780273,2402190000.0
NYA,10223.0,8209.660156,8209.660156,8140.109863,8163.279785,8163.279785,2004540000.0
NYA,10224.0,8163.279785,8232.320313,8163.080078,8169.680176,8169.680176,2118020000.0
NYA,10225.0,8169.680176,8299.839844,8169.680176,8296.019531,8296.019531,2334100000.0
NYA,10226.0,8296.030273,8362.820313,8296.030273,8357.400391,8357.400391,0.0
NYA,10227.0,8357.360352,8375.070313,8330.530273,8354.070313,8354.070313,2458340000.0
NYA,10228.0,8354.080078,8379.980469,8325.509766,8379.929688,8379.929688,2033910000.0
NYA,10229.0,8379.929688,8379.929688,8351.959961,8361.700195,8361.700195,1759240000.0
NYA,10230.0,8361.709961,8377.830078,8335.320313,8364.240234,8364.240234,1908740000.0
NYA,10231.0,8364.150391,8382.30957,8302.589844,8320.19043,8320.19043,1893670000.0
NYA,10232.0,8320.259766,8342.910156,8299.80957,8327.570313,8327.570313,1930320000.0
NYA,10233.0,8327.660156,8335.80957,8303.730469,8318.030273,8318.030273,1667580000.0
NYA,10234.0,8318.040039,8374.919922,8307.849609,8359.179688,8359.179688,1834920000.0
NYA,10235.0,8359.179688,8385.469727,8322.480469,8383.639648,8383.639648,2093720000.0
NYA,10236.0,8383.620117,8400.339844,8370.679688,8388.379883,8388.379883,2060690000.0
NYA,10237.0,8388.339844,8401.139648,8375.94043,8388.55957,8388.55957,1974540000.0
NYA,10238.0,8388.679688,8443.419922,8388.679688,8435.75,8435.75,1800520000.0
NYA,10239.0,8435.75,8456.889648,8423.370117,8452.959961,8452.959961,2114480000.0
NYA,10240.0,8452.910156,8452.910156,8343.259766,8345.219727,8345.219727,2329870000.0
NYA,10241.0,8345.19043,8345.19043,8268.969727,8287.80957,8287.80957,2325850000.0
NYA,10242.0,8287.80957,8303.599609,8275.839844,8294.639648,8294.639648,2132890000.0
NYA,10243.0,8294.639648,8294.639648,8218.990234,8262.169922,8262.169922,2506430000.0
NYA,10244.0,8262.290039,8352.519531,8262.290039,8348.320313,8348.320313,2791580000.0
NYA,10245.0,8348.320313,8391.740234,8333.299805,8382.700195,8382.700195,2597220000.0
NYA,10246.0,8382.679688,8382.679688,8344.889648,8357.80957,8357.80957,2351220000.0
NYA,10247.0,8357.830078,8382.549805,8353.419922,8363.450195,8363.450195,3198030000.0
NYA,10248.0,8363.459961,8406.19043,8355.150391,8390.469727,8390.469727,2325080000.0
NYA,10249.0,8390.490234,8391.870117,8309.490234,8347.570313,8347.570313,2390850000.0
NYA,10250.0,8347.570313,8416.709961,8347.570313,8391.839844,8391.839844,2543070000.0
NYA,10251.0,8391.839844,8424.55957,8360.089844,8373.30957,8373.30957,2627440000.0
NYA,10252.0,8373.30957,8373.599609,8325.580078,8344.669922,8344.669922,2162880000.0
NYA,10253.0,8344.669922,8412.5,8302.679688,8398.379883,8398.379883,2710240000.0
NYA,10254.0,8398.580078,8454.820313,8386.269531,8451.790039,8451.790039,2673350000.0
NYA,10255.0,8451.780273,8488.330078,8449.030273,8476.509766,8476.509766,2749190000.0
NYA,10256.0,8476.509766,8498.269531,8466.410156,8490.679688,8490.679688,2397820000.0
NYA,10257.0,8490.379883,8491.910156,8468.969727,8469.650391,8469.650391,2273430000.0
NYA,10258.0,8469.669922,8499.070313,8453.05957,8461.379883,8461.379883,2154480000.0
NYA,10259.0,8461.389648,8477.780273,8416.120117,8447.830078,8447.830078,2682690000.0
NYA,10260.0,8447.830078,8538.669922,8433.820313,8538.669922,8538.669922,3019880000.0
NYA,10261.0,8538.589844,8573.259766,8531.849609,8570.480469,8570.480469,2817240000.0
NYA,10262.0,8570.480469,8570.480469,8499.669922,8534.320313,8534.320313,2523000000.0
NYA,10263.0,8534.320313,8551.179688,8516.169922,8538.400391,8538.400391,1935170000.0
NYA,10264.0,8538.400391,8563.980469,8531.129883,8563.599609,8563.599609,2376140000.0
NYA,10265.0,8563.610352,8569.269531,8508.94043,8540.639648,8540.639648,2521000000.0
NYA,10266.0,8540.780273,8629.230469,8540.780273,8626.860352,8626.860352,2514350000.0
NYA,10267.0,8626.759766,8653.570313,8610.730469,8645.5,8645.5,2482920000.0
NYA,10268.0,8645.370117,8694.389648,8644.620117,8692.459961,8692.459961,2305920000.0
NYA,10269.0,8692.459961,8692.459961,8607.370117,8646.450195,8646.450195,2519620000.0
NYA,10270.0,8646.269531,8701.610352,8636.700195,8663.549805,8663.549805,2658840000.0
NYA,10271.0,8663.519531,8702.650391,8657.849609,8700.80957,8700.80957,2619830000.0
NYA,10272.0,8700.830078,8708.110352,8675.450195,8702.030273,8702.030273,2526410000.0
NYA,10273.0,8702.030273,8736.589844,8659.69043,8736.589844,8736.589844,2480430000.0
NYA,10274.0,8736.570313,8750.070313,8704.679688,8750.070313,8750.070313,2876890000.0
NYA,10275.0,8750.070313,8803.360352,8748.349609,8795.759766,8795.759766,2953540000.0
NYA,10276.0,8795.769531,8846.240234,8789.339844,8845.320313,8845.320313,2793350000.0
NYA,10277.0,8845.30957,8845.30957,8774.150391,8779.870117,8779.870117,2458450000.0
NYA,10278.0,8779.870117,8782.820313,8743.629883,8766.780273,8766.780273,2770440000.0
NYA,10279.0,8766.780273,8786.849609,8740.209961,8774.980469,8774.980469,2803030000.0
NYA,10280.0,8774.980469,8805.049805,8713.459961,8718.139648,8718.139648,2821160000.0
NYA,10281.0,8718.139648,8723.950195,8684.790039,8722.570313,8722.570313,2646180000.0
NYA,10282.0,8722.660156,8747.44043,8697.200195,8716.759766,8716.759766,2419730000.0
NYA,10283.0,8716.759766,8828.30957,8716.719727,8819.620117,8819.620117,2533550000.0
NYA,10284.0,8819.620117,8872.629883,8818.94043,8835.219727,8835.219727,2636390000.0
NYA,10285.0,8835.099609,8867.230469,8793.69043,8857.549805,8857.549805,2814820000.0
NYA,10286.0,8857.480469,8862.69043,8807.389648,8813.730469,8813.730469,3012050000.0
NYA,10287.0,8813.769531,8833.910156,8800.19043,8827.980469,8827.980469,2290200000.0
NYA,10288.0,8827.929688,8838.75,8803.820313,8823.980469,8823.980469,2386340000.0
NYA,10289.0,8824.05957,8884.110352,8799.530273,8880.469727,8880.469727,3027480000.0
NYA,10290.0,8880.459961,8923.349609,8868.19043,8901.549805,8901.549805,2831130000.0
NYA,10291.0,8901.620117,8923.669922,8893.469727,8894.480469,8894.480469,2835730000.0
NYA,10292.0,8894.480469,8897.179688,8850.610352,8897.169922,8897.169922,2726100000.0
NYA,10293.0,8897.150391,8908.910156,8870.019531,8884.169922,8884.169922,2546710000.0
NYA,10294.0,8884.169922,8919.719727,8884.169922,8918.080078,8918.080078,2597940000.0
NYA,10295.0,8917.980469,8961.870117,8917.629883,8948.94043,8948.94043,2237710000.0
NYA,10296.0,8948.929688,8954.549805,8917.589844,8933.429688,8933.429688,832550000.0
NYA,10297.0,8933.269531,8933.269531,8815.660156,8820.589844,8820.589844,2711210000.0
NYA,10298.0,8820.639648,8854.650391,8802.620117,8851.639648,8851.639648,2639750000.0
NYA,10299.0,8851.679688,8954.240234,8851.679688,8947.169922,8947.169922,2790970000.0
NYA,10300.0,8947.200195,8995.629883,8929.639648,8969.0,8969.0,4006230000.0
NYA,10301.0,8969.0,8980.259766,8885.769531,8949.070313,8949.070313,2800980000.0
NYA,10302.0,8949.070313,9025.139648,8947.919922,9019.030273,9019.030273,2766320000.0
NYA,10303.0,9019.040039,9068.290039,9018.990234,9064.929688,9064.929688,2755700000.0
NYA,10304.0,9064.900391,9069.629883,9033.870117,9047.759766,9047.759766,2725280000.0
NYA,10305.0,9047.959961,9092.540039,9039.410156,9041.980469,9041.980469,2743150000.0
NYA,10306.0,9041.980469,9074.160156,9023.919922,9042.19043,9042.19043,2440460000.0
NYA,10307.0,9042.19043,9070.629883,9032.969727,9064.69043,9064.69043,2289900000.0
NYA,10308.0,9064.69043,9068.889648,9019.0,9059.259766,9059.259766,2738170000.0
NYA,10309.0,9059.269531,9091.94043,9059.269531,9082.129883,9082.129883,2552260000.0
NYA,10310.0,9082.120117,9155.900391,9081.660156,9147.200195,9147.200195,2729700000.0
NYA,10311.0,9147.219727,9171.820313,9131.580078,9140.389648,9140.389648,3229580000.0
NYA,10312.0,9140.410156,9164.209961,9097.089844,9105.049805,9105.049805,2568140000.0
NYA,10313.0,9105.019531,9150.780273,9070.719727,9139.44043,9139.44043,0.0
NYA,10314.0,9139.450195,9169.629883,9128.879883,9128.879883,9128.879883,2387630000.0
NYA,10315.0,9128.879883,9138.639648,9085.330078,9103.450195,9103.450195,2322410000.0
NYA,10316.0,9103.589844,9107.599609,9051.929688,9062.129883,9062.129883,1647590000.0
NYA,10317.0,9062.150391,9105.570313,9062.150391,9102.25,9102.25,1310310000.0
NYA,10318.0,9102.549805,9182.30957,9102.549805,9179.400391,9179.400391,1667370000.0
NYA,10319.0,9179.400391,9188.169922,9157.05957,9172.759766,9172.759766,1508570000.0
NYA,10320.0,9172.759766,9176.780273,9133.200195,9139.019531,9139.019531,0.0
NYA,10321.0,9137.959961,9209.299805,9092.950195,9133.080078,9133.080078,3429160000.0
NYA,10322.0,9132.25,9132.25,9070.110352,9113.160156,9113.160156,0.0
NYA,10323.0,9113.160156,9113.160156,9002.330078,9025.040039,9025.040039,2919400000.0
NYA,10324.0,9025.040039,9052.099609,8993.620117,9041.120117,9041.120117,2763340000.0
NYA,10325.0,9041.099609,9048.269531,8984.200195,9023.900391,9023.900391,3038380000.0
NYA,10326.0,9023.900391,9023.900391,8957.240234,9003.120117,9003.120117,2764660000.0
NYA,10327.0,9003.160156,9091.450195,9003.160156,9063.089844,9063.089844,2857870000.0
NYA,10328.0,9063.089844,9141.379883,9063.089844,9139.94043,9139.94043,2686480000.0
NYA,10329.0,9139.94043,9164.400391,9121.990234,9139.55957,9139.55957,2599530000.0
NYA,10330.0,9139.709961,9169.419922,9120.259766,9146.259766,9146.259766,2690270000.0
NYA,10331.0,9146.259766,9177.269531,9114.790039,9125.379883,9125.379883,2822430000.0
NYA,10332.0,9125.469727,9179.549805,9123.139648,9179.530273,9179.530273,2777480000.0
NYA,10333.0,9181.259766,9183.94043,9119.080078,9130.919922,9130.919922,2540120000.0
NYA,10334.0,9130.919922,9209.009766,9129.839844,9199.730469,9199.730469,2975070000.0
NYA,10335.0,9199.769531,9268.490234,9199.769531,9268.490234,9268.490234,2783180000.0
NYA,10336.0,9268.459961,9268.740234,9145.509766,9154.660156,9154.660156,2994330000.0
NYA,10337.0,9154.650391,9169.820313,9115.330078,9154.099609,9154.099609,2626620000.0
NYA,10338.0,9154.110352,9176.629883,9128.929688,9139.549805,9139.549805,2730480000.0
NYA,10339.0,9139.549805,9206.400391,9139.549805,9206.389648,9206.389648,2706250000.0
NYA,10340.0,9205.839844,9271.75,9166.360352,9254.730469,9254.730469,2976690000.0
NYA,10341.0,9254.839844,9329.980469,9254.839844,9327.69043,9327.69043,2914890000.0
NYA,10342.0,9327.709961,9329.349609,9300.55957,9325.240234,9325.240234,2569450000.0
NYA,10343.0,9325.259766,9325.259766,9287.429688,9313.209961,9313.209961,2439430000.0
NYA,10344.0,9312.990234,9349.80957,9312.990234,9345.25,9345.25,2608710000.0
NYA,10345.0,9345.240234,9371.860352,9334.089844,9353.620117,9353.620117,2618820000.0
NYA,10346.0,9353.620117,9355.299805,9305.030273,9345.540039,9345.540039,2816180000.0
NYA,10347.0,9345.55957,9365.540039,9264.839844,9291.650391,9291.650391,2951810000.0
NYA,10348.0,9291.650391,9294.120117,9243.040039,9258.320313,9258.320313,2395680000.0
NYA,10349.0,9258.330078,9351.349609,9258.330078,9351.349609,9351.349609,2652150000.0
NYA,10350.0,9351.349609,9439.75,9351.349609,9427.30957,9427.30957,2699290000.0
NYA,10351.0,9427.30957,9441.889648,9412.799805,9434.959961,9434.959961,2490920000.0
